Concentration,Survival_A,Survival_B,SAM,EA,CA,LC_SAM_Concentration,LC_SAM_Survival,Stress_A,Stress_B
0.01,99.99488778629944,97.82165356724673,96.90950660818899,97.89499514278717,97.89127414652242,1.687264645111309,88.11000000000001,0.020778001660082344,0.14610423420890478
0.011233240329780276,99.99419986626742,97.81329909341142,96.86413844873283,97.89432166907582,97.89019789845295,27.910526538574608,48.95,0.021623858313992054,
0.012618568830660204,99.9934193803003,97.80405422071811,96.81647185873138,97.893557573314,97.88898888639042,,,0.022504569188353682,
0.014174741629268055,99.99253387376697,97.79382416068809,96.76637299321477,97.89269066241788,97.88763072775731,,,0.02342160608379913,
0.015922827933410922,99.9915292165575,97.78250405828716,96.71369891278803,97.8917071030098,97.8861050171155,,,0.024376505985446245,
0.01788649529057435,99.99038937776665,97.76997792831052,96.6582968750807,97.89059120083355,97.8843910760504,,,0.025370874206983206,
0.02009233002565047,99.98909617009855,97.75611748061473,96.60000356493377,97.88932515052649,97.88246567204392,,,0.02640638770910244,
0.022570197196339202,99.98762895993329,97.74078082285929,96.53864425781788,97.8878887517747,97.88030270246836,,,0.027484798600583324,
0.025353644939701114,99.9859643384469,97.723811028323,96.47403191010365,97.88625908733952,97.87787283934459,,,0.02860793783704952,
0.02848035868435802,99.98407574856758,97.70503455518256,96.40596616952703,97.88441015784767,97.87514312996065,,,0.029777719127618587,
0.03199267137797385,99.98193306184798,97.6842595023536,96.33423229825398,97.88231246754918,97.87207654782482,,,0.030996143065633724,
0.03593813663804628,99.97950209855225,97.66127368562249,96.25860000052504,97.87993255448266,97.86863148771934,,,0.03226530149563503,
0.040370172585965536,99.97674408335375,97.63584251631937,96.17882214572516,97.87723245760333,97.8647611978371,,,0.03358738213589835,
0.04534878508128582,99.97361502804097,97.60770666320364,96.09463337724932,97.87416911245212,97.86041314107555,,,0.03496467347055954,
0.0509413801481638,99.97006503147581,97.5765794765586,96.00574859626646,97.87069366581483,97.85552827655455,,,0.036399569932334244,
0.05722367659350217,99.96603748576648,97.54214415172457,95.91186130873088,97.8667506985654,97.85004025126645,,,0.03789457739382494,
0.06428073117284319,99.96146817614999,97.50405060744285,95.8126418226847,97.86227734445085,97.84387449047318,,,0.039452318990227914,
0.07220809018385464,99.9562842604371,97.46191205245945,95.70773528183958,97.85720229096793,97.83694717398132,,,0.04107554129550905,
0.08111308307896872,99.95040311200954,97.4153012118585,95.59675952005668,97.85144464665734,97.82916408375607,,,0.04276712087703272,
0.09111627561154892,99.94373100826137,97.36374618260146,95.47930271994424,97.84491265708789,97.82041930643696,,,0.044530071255435566,
0.10235310218990264,99.93616164401419,97.30672588574905,95.35492085732396,97.8375022494899,97.81059377216441,,,0.046367550297940166,
0.11497569953977356,99.92757444677493,97.24366508093462,95.22313491170637,97.82909538339266,97.79955360868686,,,0.04828286807543379,
0.1291549665014884,99.91783266771023,97.17392890685312,95.08342782115392,97.81955818168832,97.78714828694542,,,0.05027949521653297,
0.14508287784959395,99.90678121885472,97.09681690995613,94.93524115817188,97.80873881325878,97.7732085311961,,,0.05236107179308334,
0.16297508346206444,99.89424422329881,97.01155652228645,94.77797150130455,97.79646509460954,97.75754396317369,,,0.054531416774841066,
0.18307382802953678,99.88002224088565,96.9172959485803,94.6109664751822,97.78254177382706,97.73994044576801,,,0.056794538092961755,
0.20565123083486514,99.8638891272326,96.8130964226044,94.43352042971446,97.76674745556072,97.72015708714582,,,0.05915464335481443,
0.23101297000831592,99.84558847864272,96.69792379335485,94.24486972711948,97.74883112059123,97.69792286110783,,,0.061616151254731445,
0.25950242113997357,99.8248296096242,96.57063940353106,94.04418760336893,97.7285081878221,97.67293279370953,,,0.06418370372913461,
0.2915053062825176,99.80128300328056,96.42999022589231,93.830578568861,97.70545606021167,97.64484365969541,,,0.06686217890491167,
0.32745491628777285,99.77457516767475,96.27459822813604,93.60307231118439,97.67930908915359,97.61326912508589,,,0.06965670489490262,
0.36783797718286326,99.74428282343919,96.10294894425817,93.36061706153076,97.64965288414697,97.57777426422784,,,0.07257267449436158,
0.41320124001153363,99.70992633931388,95.91337924056383,93.10207238512665,97.6160178861883,97.53786937079092,,,0.07561576083590342,
0.464158883361278,99.67096232299072,95.70406427826494,92.82620135567994,97.57787211420792,97.49300297250915,,,0.07879193406097813,
0.5214008287999684,99.62677526461017,95.4730036927722,92.53166207418961,97.53461298405337,97.44255394900435,,,0.08210747906725843,
0.5857020818056667,99.57666811956001,95.21800703330673,92.21699849396263,97.48555808904926,97.38582264081903,,,0.08556901439172289,
0.6579332246575679,99.5198517059766,94.9366785364977,91.88063051675861,97.4299348201511,97.32202082599049,,,0.0891835122877831,
0.739072203352578,99.45543278069603,94.62640134546093,91.5208433299758,97.36686869230142,97.25026042832752,,,0.09295832005285107,
0.8302175681319743,99.38240064560964,94.28432133304051,91.13577596239364,97.29537023205184,97.16954080930152,,,0.09690118265873232,
0.9326033468832199,99.2996121248274,93.9073307460918,90.72340904696489,97.21432027020604,97.07873448360449,,,0.10102026673049447,
1.0476157527896652,99.20577474224947,93.49205195883602,90.28155179433422,97.12245347266224,96.97657108753923,,,0.10532418591045531,
1.1768119524349978,99.09942791983914,93.03482170946545,89.80782820140863,97.01833993352253,96.86161942028669,,,0.10982202763068274,
